-1289.754935930681 -1189.4501259090748 100.30481002160627
-1199.3416172806571 -1149.8935591029194 49.44805817773772
-1259.0816746760495 -1209.1276538660616 49.954020809987924
-1242.2948573493925 -1164.185412332074 78.10944501731842
-1206.0228673857437 -1171.976285322219 34.04658206352474
-1306.12788059549 -1222.8182976877845 83.30958290770559
-1257.822381555667 -1226.7735078728517 31.048873682815383
-1241.1802259070919 -1186.2220929375542 54.9581329695377
-1318.2548638954547 -1261.469822932665 56.78504096278971
-1346.342197784033 -1243.6751586583832 102.66703912564981
-1310.1158832788421 -1222.2877876694597 87.82809560938244
-1318.8474066220997 -1256.2127080283376 62.634698593762096
-1215.2561849952067 -1145.4294685993464 69.82671639586033
-1222.9385472964616 -1173.8456906948325 49.09285660162914
-1224.548417575645 -1145.6816190975155 78.86679847812957
-1300.4915783846948 -1222.872987623199 77.61859076149585
